Sucursal,Fechas,Year_Month,FCC_y_m,Count_CCont,FR_y_m,Count_Ret,FS_y_m,Count_Sin,CumSum_CCont,CumSum_Ret,CumSum_Sin,Pop_Actual,Pop_SinRetiros,Proporcion_Siniestros,Year,Month
BOGOTA D.C.,2016-06-01,2016-06,2016-06,3733.0,2016-06,15.0,2016-06,4.0,64217.0,207.0,43.0,64198.0,64202.0,6.230335503566867e-05,2016,6
BOGOTA D.C.,2016-07-01,2016-07,2016-07,2946.0,2016-07,14.0,2016-07,9.0,67163.0,221.0,52.0,67140.0,67149.0,0.00013403029084573114,2016,7
BOGOTA D.C.,2016-08-01,2016-08,2016-08,3653.0,2016-08,15.0,2016-08,7.0,70816.0,236.0,59.0,70794.0,70801.0,9.886866004717447e-05,2016,8
BOGOTA D.C.,2016-09-01,2016-09,2016-09,3230.0,2016-09,18.0,2016-09,9.0,74046.0,254.0,68.0,74019.0,74028.0,0.00012157562003566218,2016,9
BOGOTA D.C.,2016-10-01,2016-10,2016-10,3285.0,2016-10,14.0,2016-10,10.0,77331.0,268.0,78.0,77307.0,77317.0,0.00012933766183374936,2016,10
BOGOTA D.C.,2016-11-01,2016-11,2016-11,3823.0,2016-11,46.0,2016-11,6.0,81154.0,314.0,84.0,81102.0,81108.0,7.397544015386891e-05,2016,11
BOGOTA D.C.,2016-12-01,2016-12,2016-12,2645.0,2016-12,21.0,2016-12,14.0,83799.0,335.0,98.0,83764.0,83778.0,0.000167108310057533,2016,12
BOGOTA D.C.,2017-01-01,2017-01,2017-01,2510.0,2017-01,35.0,2017-01,14.0,86309.0,370.0,112.0,86260.0,86274.0,0.00016227368616269095,2017,1
BOGOTA D.C.,2017-02-01,2017-02,2017-02,2834.0,2017-02,16.0,2017-02,17.0,89143.0,386.0,129.0,89110.0,89127.0,0.00019073905774905472,2017,2
BOGOTA D.C.,2017-03-01,2017-03,2017-03,3756.0,2017-03,8.0,2017-03,17.0,92899.0,394.0,146.0,92874.0,92891.0,0.00018301019474437782,2017,3
BOGOTA D.C.,2017-04-01,2017-04,2017-04,3223.0,2017-04,10.0,2017-04,15.0,96122.0,404.0,161.0,96097.0,96112.0,0.00015606792075911437,2017,4
BOGOTA D.C.,2017-05-01,2017-05,2017-05,2959.0,2017-05,20.0,2017-05,22.0,99081.0,424.0,183.0,99039.0,99061.0,0.00022208538173448683,2017,5
BOGOTA D.C.,2017-06-01,2017-06,2017-06,3177.0,2017-06,9.0,2017-06,11.0,102258.0,433.0,194.0,102238.0,102249.0,0.00010758051423485805,2017,6
BOGOTA D.C.,2017-07-01,2017-07,2017-07,2983.0,2017-07,10.0,2017-07,14.0,105241.0,443.0,208.0,105217.0,105231.0,0.00013304064391671656,2017,7
BOGOTA D.C.,2017-08-01,2017-08,2017-08,2927.0,2017-08,20.0,2017-08,18.0,108168.0,463.0,226.0,108130.0,108148.0,0.00016643858416244407,2017,8
BOGOTA D.C.,2017-09-01,2017-09,2017-09,2452.0,2017-09,10.0,2017-09,11.0,110620.0,473.0,237.0,110599.0,110610.0,9.944851279269505e-05,2017,9
BOGOTA D.C.,2017-10-01,2017-10,2017-10,3215.0,2017-10,16.0,2017-10,21.0,113835.0,489.0,258.0,113798.0,113819.0,0.00018450346602939756,2017,10
BOGOTA D.C.,2017-11-01,2017-11,2017-11,2763.0,2017-11,18.0,2017-11,17.0,116598.0,507.0,275.0,116563.0,116580.0,0.00014582261108251845,2017,11
BOGOTA D.C.,2017-12-01,2017-12,2017-12,2432.0,2017-12,18.0,2017-12,10.0,119030.0,525.0,285.0,119002.0,119012.0,8.402514032198433e-05,2017,12
BOGOTA D.C.,2018-01-01,2018-01,2018-01,3389.0,2018-01,10.0,2018-01,16.0,122419.0,535.0,301.0,122393.0,122409.0,0.00013070934326724342,2018,1
BOGOTA D.C.,2018-02-01,2018-02,2018-02,3757.0,2018-02,12.0,2018-02,14.0,126176.0,547.0,315.0,126150.0,126164.0,0.00011096667829174725,2018,2
BOGOTA D.C.,2018-03-01,2018-03,2018-03,3274.0,2018-03,11.0,2018-03,14.0,129450.0,558.0,329.0,129425.0,129439.0,0.00010815905561693153,2018,3
BOGOTA D.C.,2018-04-01,2018-04,2018-04,2430.0,2018-04,9.0,2018-04,20.0,131880.0,567.0,349.0,131851.0,131871.0,0.00015166336798841292,2018,4
BOGOTA D.C.,2018-05-01,2018-05,2018-05,2778.0,2018-05,11.0,2018-05,15.0,134658.0,578.0,364.0,134632.0,134647.0,0.00011140240777737343,2018,5
BOGOTA D.C.,2018-06-01,2018-06,2018-06,5043.0,2018-06,9.0,2018-06,25.0,139701.0,587.0,389.0,139667.0,139692.0,0.00017896515190562093,2018,6
BOGOTA D.C.,2018-07-01,2018-07,2018-07,2971.0,2018-07,18.0,2018-07,20.0,142672.0,605.0,409.0,142634.0,142654.0,0.00014019936349488974,2018,7
BOGOTA D.C.,2018-08-01,2018-08,2018-08,4135.0,2018-08,45.0,2018-08,18.0,146807.0,650.0,427.0,146744.0,146762.0,0.00012264755181859064,2018,8
BOGOTA D.C.,2018-09-01,2018-09,2018-09,3345.0,2018-09,17.0,2018-09,22.0,150152.0,667.0,449.0,150113.0,150135.0,0.0001465347853598428,2018,9
BOGOTA D.C.,2018-10-01,2018-10,2018-10,3482.0,2018-10,18.0,2018-10,16.0,153634.0,685.0,465.0,153600.0,153616.0,0.00010415581710238516,2018,10
BOGOTA D.C.,2018-11-01,2018-11,2018-11,2224.0,2018-11,10.0,2018-11,8.0,155858.0,695.0,473.0,155840.0,155848.0,5.1332067142343825e-05,2018,11
BOGOTA D.C.,2018-12-01,2018-12,2018-12,1824.0,2018-12,16.0,2018-12,31.0,157682.0,711.0,504.0,157635.0,157666.0,0.00019661816751867872,2018,12
BOGOTA D.C.,2019-01-01,2019-01,2019-01,1583.0,2019-01,20.0,2019-01,15.0,159265.0,731.0,519.0,159230.0,159245.0,9.419448020346007e-05,2019,1
BOGOTA D.C.,2019-02-01,2019-02,2019-02,3876.0,2019-02,8.0,2019-02,16.0,163141.0,739.0,535.0,163117.0,163133.0,9.807948115954467e-05,2019,2
BOGOTA D.C.,2019-03-01,2019-03,2019-03,5329.0,2019-03,21.0,2019-03,22.0,168470.0,760.0,557.0,168427.0,168449.0,0.0001306033280102583,2019,3
BOGOTA D.C.,2019-04-01,2019-04,2019-04,4303.0,2019-04,9.0,2019-04,15.0,172773.0,769.0,572.0,172749.0,172764.0,8.682364381468362e-05,2019,4
BOGOTA D.C.,2019-05-01,2019-05,2019-05,2516.0,2019-05,13.0,2019-05,15.0,175289.0,782.0,587.0,175261.0,175276.0,8.557931490905771e-05,2019,5
BOGOTA D.C.,2019-06-01,2019-06,2019-06,2460.0,2019-06,19.0,2019-06,24.0,177749.0,801.0,611.0,177706.0,177730.0,0.0001350362910032071,2019,6
BOGOTA D.C.,2019-07-01,2019-07,2019-07,3533.0,2019-07,10.0,2019-07,22.0,181282.0,811.0,633.0,181250.0,181272.0,0.0001213645791959045,2019,7
BOGOTA D.C.,2019-08-01,2019-08,2019-08,2726.0,2019-08,12.0,2019-08,30.0,184008.0,823.0,663.0,183966.0,183996.0,0.00016304702276136437,2019,8
BOGOTA D.C.,2019-09-01,2019-09,2019-09,3427.0,2019-09,6.0,2019-09,18.0,187435.0,829.0,681.0,187411.0,187429.0,9.60363657705051e-05,2019,9
BOGOTA D.C.,2019-10-01,2019-10,2019-10,3410.0,2019-10,32.0,2019-10,17.0,190845.0,861.0,698.0,190796.0,190813.0,8.909246225362003e-05,2019,10
BOGOTA D.C.,2019-11-01,2019-11,2019-11,4445.0,2019-11,11.0,2019-11,21.0,195290.0,872.0,719.0,195258.0,195279.0,0.00010753844499408539,2019,11
BOGOTA D.C.,2019-12-01,2019-12,2019-12,3765.0,2019-12,12.0,2019-12,25.0,199055.0,884.0,744.0,199018.0,199043.0,0.0001256010007887743,2019,12
BOGOTA D.C.,2020-01-01,2020-01,2020-01,7575.0,2020-01,7.0,2020-01,37.0,206630.0,891.0,781.0,206586.0,206623.0,0.00017907009384240865,2020,1
BOGOTA D.C.,2020-02-01,2020-02,2020-02,4984.0,2020-02,22.0,2020-02,18.0,211614.0,913.0,799.0,211574.0,211592.0,8.506937880449166e-05,2020,2
BOGOTA D.C.,2020-03-01,2020-03,2020-03,4579.0,2020-03,13.0,2020-03,40.0,216193.0,926.0,839.0,216140.0,216180.0,0.0001850309926912758,2020,3
BOGOTA D.C.,2020-04-01,2020-04,2020-04,6789.0,2020-04,6.0,2020-04,29.0,222982.0,932.0,868.0,222947.0,222976.0,0.00013005884041331802,2020,4
BOGOTA D.C.,2020-05-01,2020-05,2020-05,5897.0,2020-05,14.0,2020-05,31.0,228879.0,946.0,899.0,228834.0,228865.0,0.00013545103008323685,2020,5
BOGOTA D.C.,2020-06-01,2020-06,2020-06,3281.0,2020-06,12.0,2020-06,26.0,232160.0,958.0,925.0,232122.0,232148.0,0.00011199751882419836,2020,6
BOGOTA D.C.,2020-07-01,2020-07,2020-07,3536.0,2020-07,20.0,2020-07,58.0,235696.0,978.0,983.0,235618.0,235676.0,0.0002461005787606714,2020,7
BOGOTA D.C.,2020-08-01,2020-08,2020-08,2746.0,2020-08,5.0,2020-08,59.0,238442.0,983.0,1042.0,238378.0,238437.0,0.00024744481770866097,2020,8
BOGOTA D.C.,2020-09-01,2020-09,2020-09,3721.0,2020-09,16.0,2020-09,46.0,242163.0,999.0,1088.0,242101.0,242147.0,0.0001899672512977654,2020,9
BOGOTA D.C.,2020-10-01,2020-10,2020-10,3255.0,2020-10,18.0,2020-10,43.0,245418.0,1017.0,1131.0,245357.0,245400.0,0.0001752241238793806,2020,10
BOGOTA D.C.,2020-11-01,2020-11,2020-11,3794.0,2020-11,19.0,2020-11,55.0,249212.0,1036.0,1186.0,249138.0,249193.0,0.00022071245982029992,2020,11
BOGOTA D.C.,2020-12-01,2020-12,2020-12,5645.0,2020-12,13.0,2020-12,61.0,254857.0,1049.0,1247.0,254783.0,254844.0,0.00023936211957118866,2020,12
BOGOTA D.C.,2021-01-01,2021-01,2021-01,2494.0,2021-01,17.0,2021-01,78.0,257351.0,1066.0,1325.0,257256.0,257334.0,0.0003031080230362097,2021,1
BOGOTA D.C.,2021-02-01,2021-02,2021-02,5618.0,2021-02,25.0,2021-02,56.0,262969.0,1091.0,1381.0,262888.0,262944.0,0.0002129731045393696,2021,2
BOGOTA D.C.,2021-03-01,2021-03,2021-03,3538.0,2021-03,16.0,2021-03,41.0,266507.0,1107.0,1422.0,266450.0,266491.0,0.00015385134957653353,2021,3
BOGOTA D.C.,2021-04-01,2021-04,2021-04,2631.0,2021-04,41.0,2021-04,51.0,269138.0,1148.0,1473.0,269046.0,269097.0,0.00018952273715426037,2021,4
BOGOTA D.C.,2021-05-01,2021-05,2021-05,2983.0,2021-05,20.0,2021-05,79.0,272121.0,1168.0,1552.0,272022.0,272101.0,0.0002903333688593574,2021,5
BOGOTA D.C.,2021-06-01,2021-06,2021-06,3174.0,2021-06,13.0,2021-06,87.0,275295.0,1181.0,1639.0,275195.0,275282.0,0.0003160395521683219,2021,6
BOGOTA D.C.,2021-07-01,2021-07,2021-07,7199.0,2021-07,2.0,2021-07,52.0,282494.0,1183.0,1691.0,282440.0,282492.0,0.00018407600923211985,2021,7
BOGOTA D.C.,2021-08-01,2021-08,2021-08,2120.0,2021-08,4.0,2021-08,40.0,284614.0,1187.0,1731.0,284570.0,284610.0,0.00014054319946593585,2021,8
BOGOTA D.C.,2021-09-01,2021-09,2021-09,4971.0,2021-09,23.0,2021-09,49.0,289585.0,1210.0,1780.0,289513.0,289562.0,0.0001692210994536576,2021,9
BOGOTA D.C.,2021-10-01,2021-10,2021-10,2205.0,2021-10,11.0,2021-10,35.0,291790.0,1221.0,1815.0,291744.0,291779.0,0.00011995380065049232,2021,10
BOGOTA D.C.,2021-11-01,2021-11,2021-11,1659.0,2021-11,23.0,2021-11,49.0,293449.0,1244.0,1864.0,293377.0,293426.0,0.00016699270003339855,2021,11
BOGOTA D.C.,2021-12-01,2021-12,2021-12,1314.0,2021-12,14.0,2021-12,41.0,294763.0,1258.0,1905.0,294708.0,294749.0,0.00013910140492418973,2021,12
BOGOTA D.C.,2022-01-01,2022-01,2022-01,3879.0,2022-01,22.0,2022-01,59.0,298642.0,1280.0,1964.0,298561.0,298620.0,0.00019757551403121022,2022,1
BOGOTA D.C.,2022-02-01,2022-02,2022-02,2114.0,2022-02,48.0,2022-02,47.0,300756.0,1328.0,2011.0,300661.0,300708.0,0.00015629780384958166,2022,2
BOGOTA D.C.,2022-03-01,2022-03,2022-03,943.0,2022-03,42.0,2022-03,28.0,301699.0,1370.0,2039.0,301629.0,301657.0,9.282065392150688e-05,2022,3
ATLANTICO,2015-01-01,2015-01,2015-01,758.0,,0.0,,0.0,758.0,0.0,0.0,758.0,758.0,0.0,2015,1
ATLANTICO,2015-02-01,2015-02,2015-02,1115.0,,0.0,,0.0,1873.0,0.0,0.0,1873.0,1873.0,0.0,2015,2
ATLANTICO,2015-03-01,2015-03,2015-03,1731.0,2015-03,3.0,2015-03,3.0,3604.0,3.0,3.0,3598.0,3601.0,0.0008331019161344071,2015,3
ATLANTICO,2015-04-01,2015-04,2015-04,1026.0,2015-04,2.0,,0.0,4630.0,5.0,3.0,4628.0,4628.0,0.0,2015,4
ATLANTICO,2015-05-01,2015-05,2015-05,1036.0,,0.0,,0.0,5666.0,5.0,3.0,5666.0,5666.0,0.0,2015,5
ATLANTICO,2015-06-01,2015-06,2015-06,917.0,2015-06,9.0,,0.0,6583.0,14.0,3.0,6574.0,6574.0,0.0,2015,6
ATLANTICO,2015-07-01,2015-07,2015-07,905.0,2015-07,23.0,2015-07,2.0,7488.0,37.0,5.0,7463.0,7465.0,0.00026791694574681847,2015,7
ATLANTICO,2015-08-01,2015-08,2015-08,1015.0,2015-08,5.0,2015-08,1.0,8503.0,42.0,6.0,8497.0,8498.0,0.00011767474699929395,2015,8
ATLANTICO,2015-09-01,2015-09,2015-09,1370.0,2015-09,7.0,2015-09,2.0,9873.0,49.0,8.0,9864.0,9866.0,0.00020271639975674033,2015,9
ATLANTICO,2015-10-01,2015-10,2015-10,1607.0,2015-10,6.0,2015-10,2.0,11480.0,55.0,10.0,11472.0,11474.0,0.0001743071291615827,2015,10
ATLANTICO,2015-11-01,2015-11,2015-11,1382.0,2015-11,7.0,2015-11,1.0,12862.0,62.0,11.0,12854.0,12855.0,7.77907429015947e-05,2015,11
ATLANTICO,2015-12-01,2015-12,2015-12,785.0,2015-12,12.0,2015-12,4.0,13647.0,74.0,15.0,13631.0,13635.0,0.00029336266960029337,2015,12
ATLANTICO,2016-01-01,2016-01,2016-01,716.0,2016-01,8.0,2016-01,2.0,14363.0,82.0,17.0,14353.0,14355.0,0.00013932427725531175,2016,1
ATLANTICO,2016-02-01,2016-02,2016-02,1020.0,2016-02,13.0,2016-02,2.0,15383.0,95.0,19.0,15368.0,15370.0,0.00013012361743656474,2016,2
ATLANTICO,2016-03-01,2016-03,2016-03,1689.0,2016-03,7.0,2016-03,4.0,17072.0,102.0,23.0,17061.0,17065.0,0.00023439789041898622,2016,3
ATLANTICO,2016-04-01,2016-04,2016-04,1648.0,2016-04,9.0,2016-04,5.0,18720.0,111.0,28.0,18706.0,18711.0,0.00026722248944471166,2016,4
ATLANTICO,2016-05-01,2016-05,2016-05,1473.0,2016-05,3.0,2016-05,1.0,20193.0,114.0,29.0,20189.0,20190.0,4.952947003467063e-05,2016,5
ATLANTICO,2016-06-01,2016-06,2016-06,1471.0,2016-06,6.0,2016-06,1.0,21664.0,120.0,30.0,21657.0,21658.0,4.6172315079878107e-05,2016,6
ATLANTICO,2016-07-01,2016-07,2016-07,1580.0,2016-07,5.0,2016-07,1.0,23244.0,125.0,31.0,23238.0,23239.0,4.303111149360988e-05,2016,7
ATLANTICO,2016-08-01,2016-08,2016-08,1681.0,2016-08,6.0,2016-08,1.0,24925.0,131.0,32.0,24918.0,24919.0,4.013002126891127e-05,2016,8
ATLANTICO,2016-09-01,2016-09,2016-09,1099.0,2016-09,9.0,2016-09,6.0,26024.0,140.0,38.0,26009.0,26015.0,0.00023063617143955411,2016,9
ATLANTICO,2016-10-01,2016-10,2016-10,1396.0,2016-10,6.0,2016-10,5.0,27420.0,146.0,43.0,27409.0,27414.0,0.00018238856058947983,2016,10
ATLANTICO,2016-11-01,2016-11,2016-11,1749.0,2016-11,19.0,2016-11,14.0,29169.0,165.0,57.0,29136.0,29150.0,0.0004802744425385935,2016,11
ATLANTICO,2016-12-01,2016-12,2016-12,1309.0,2016-12,13.0,2016-12,8.0,30478.0,178.0,65.0,30457.0,30465.0,0.0002625964221237486,2016,12
ATLANTICO,2017-01-01,2017-01,2017-01,831.0,2017-01,3.0,2017-01,3.0,31309.0,181.0,68.0,31303.0,31306.0,9.582827572989203e-05,2017,1
ATLANTICO,2017-02-01,2017-02,2017-02,1313.0,,0.0,2017-02,6.0,32622.0,181.0,74.0,32616.0,32622.0,0.0001839249586168843,2017,2
ATLANTICO,2017-03-01,2017-03,2017-03,1538.0,2017-03,7.0,2017-03,3.0,34160.0,188.0,77.0,34150.0,34153.0,8.784001405440225e-05,2017,3
ATLANTICO,2017-04-01,2017-04,2017-04,1295.0,2017-04,4.0,2017-04,6.0,35455.0,192.0,83.0,35445.0,35451.0,0.00016924769400016924,2017,4
ATLANTICO,2017-05-01,2017-05,2017-05,2052.0,2017-05,1.0,2017-05,11.0,37507.0,193.0,94.0,37495.0,37506.0,0.000293286407508132,2017,5
ATLANTICO,2017-06-01,2017-06,2017-06,1702.0,2017-06,3.0,2017-06,7.0,39209.0,196.0,101.0,39199.0,39206.0,0.000178544100392797,2017,6
ATLANTICO,2017-07-01,2017-07,2017-07,1586.0,2017-07,3.0,2017-07,20.0,40795.0,199.0,121.0,40772.0,40792.0,0.0004902922141596392,2017,7
ATLANTICO,2017-08-01,2017-08,2017-08,2155.0,2017-08,8.0,2017-08,16.0,42950.0,207.0,137.0,42926.0,42942.0,0.00037259559405710026,2017,8
ATLANTICO,2017-09-01,2017-09,2017-09,1606.0,2017-09,2.0,2017-09,2.0,44556.0,209.0,139.0,44552.0,44554.0,4.488934775777708e-05,2017,9
ATLANTICO,2017-10-01,2017-10,2017-10,1589.0,2017-10,5.0,2017-10,8.0,46145.0,214.0,147.0,46132.0,46140.0,0.00017338534893801473,2017,10
ATLANTICO,2017-11-01,2017-11,2017-11,2009.0,2017-11,7.0,2017-11,4.0,48154.0,221.0,151.0,48143.0,48147.0,8.307890418925375e-05,2017,11
ATLANTICO,2017-12-01,2017-12,2017-12,1316.0,2017-12,3.0,2017-12,9.0,49470.0,224.0,160.0,49458.0,49467.0,0.00018193947480138275,2017,12
ATLANTICO,2018-01-01,2018-01,2018-01,1011.0,2018-01,5.0,2018-01,4.0,50481.0,229.0,164.0,50472.0,50476.0,7.924558205880022e-05,2018,1
ATLANTICO,2018-02-01,2018-02,2018-02,1143.0,,0.0,2018-02,15.0,51624.0,229.0,179.0,51609.0,51624.0,0.0002905625290562529,2018,2
ATLANTICO,2018-03-01,2018-03,2018-03,1780.0,2018-03,1.0,2018-03,20.0,53404.0,230.0,199.0,53383.0,53403.0,0.0003745107952736738,2018,3
ATLANTICO,2018-04-01,2018-04,2018-04,2323.0,2018-04,3.0,2018-04,13.0,55727.0,233.0,212.0,55711.0,55724.0,0.00023329265666499174,2018,4
ATLANTICO,2018-05-01,2018-05,2018-05,2186.0,2018-05,5.0,2018-05,8.0,57913.0,238.0,220.0,57900.0,57908.0,0.0001381501692339573,2018,5
ATLANTICO,2018-06-01,2018-06,2018-06,1994.0,2018-06,13.0,2018-06,11.0,59907.0,251.0,231.0,59883.0,59894.0,0.0001836577954386082,2018,6
ATLANTICO,2018-07-01,2018-07,2018-07,1722.0,2018-07,9.0,2018-07,6.0,61629.0,260.0,237.0,61614.0,61620.0,9.737098344693281e-05,2018,7
ATLANTICO,2018-08-01,2018-08,2018-08,1999.0,2018-08,1.0,2018-08,11.0,63628.0,261.0,248.0,63616.0,63627.0,0.0001728825812941047,2018,8
ATLANTICO,2018-09-01,2018-09,2018-09,1250.0,2018-09,2.0,2018-09,10.0,64878.0,263.0,258.0,64866.0,64876.0,0.00015414020593131512,2018,9
ATLANTICO,2018-10-01,2018-10,2018-10,2394.0,2018-10,16.0,2018-10,11.0,67272.0,279.0,269.0,67245.0,67256.0,0.00016355418103960984,2018,10
ATLANTICO,2018-11-01,2018-11,2018-11,2041.0,2018-11,14.0,2018-11,11.0,69313.0,293.0,280.0,69288.0,69299.0,0.0001587324492416918,2018,11
ATLANTICO,2018-12-01,2018-12,2018-12,1193.0,2018-12,34.0,2018-12,14.0,70506.0,327.0,294.0,70458.0,70472.0,0.00019866046089226928,2018,12
ATLANTICO,2019-01-01,2019-01,2019-01,1109.0,2019-01,26.0,2019-01,23.0,71615.0,353.0,317.0,71566.0,71589.0,0.0003212784086940731,2019,1
ATLANTICO,2019-02-01,2019-02,2019-02,1945.0,2019-02,4.0,2019-02,12.0,73560.0,357.0,329.0,73544.0,73556.0,0.00016314100821143075,2019,2
ATLANTICO,2019-03-01,2019-03,2019-03,2288.0,2019-03,10.0,2019-03,11.0,75848.0,367.0,340.0,75827.0,75838.0,0.00014504601914607453,2019,3
ATLANTICO,2019-04-01,2019-04,2019-04,1966.0,2019-04,9.0,2019-04,8.0,77814.0,376.0,348.0,77797.0,77805.0,0.0001028211554527344,2019,4
ATLANTICO,2019-05-01,2019-05,2019-05,2027.0,2019-05,8.0,2019-05,13.0,79841.0,384.0,361.0,79820.0,79833.0,0.00016283992835043154,2019,5
ATLANTICO,2019-06-01,2019-06,2019-06,1608.0,2019-06,4.0,2019-06,9.0,81449.0,388.0,370.0,81436.0,81445.0,0.00011050402111854625,2019,6
ATLANTICO,2019-07-01,2019-07,2019-07,1827.0,2019-07,18.0,2019-07,17.0,83276.0,406.0,387.0,83241.0,83258.0,0.00020418458286290808,2019,7
ATLANTICO,2019-08-01,2019-08,2019-08,1897.0,2019-08,7.0,2019-08,16.0,85173.0,413.0,403.0,85150.0,85166.0,0.00018786839818706996,2019,8
ATLANTICO,2019-09-01,2019-09,2019-09,2594.0,2019-09,7.0,2019-09,9.0,87767.0,420.0,412.0,87751.0,87760.0,0.00010255241567912489,2019,9
ATLANTICO,2019-10-01,2019-10,2019-10,1934.0,2019-10,14.0,2019-10,15.0,89701.0,434.0,427.0,89672.0,89687.0,0.0001672483191543925,2019,10
ATLANTICO,2019-11-01,2019-11,2019-11,1781.0,2019-11,8.0,2019-11,20.0,91482.0,442.0,447.0,91454.0,91474.0,0.00021864136257297156,2019,11
ATLANTICO,2019-12-01,2019-12,2019-12,1785.0,2019-12,4.0,2019-12,16.0,93267.0,446.0,463.0,93247.0,93263.0,0.000171557852524581,2019,12
ATLANTICO,2020-01-01,2020-01,2020-01,1581.0,,0.0,2020-01,13.0,94848.0,446.0,476.0,94835.0,94848.0,0.00013706140350877192,2020,1
ATLANTICO,2020-02-01,2020-02,2020-02,2087.0,,0.0,2020-02,35.0,96935.0,446.0,511.0,96900.0,96935.0,0.00036106669417651006,2020,2
ATLANTICO,2020-03-01,2020-03,2020-03,1565.0,2020-03,15.0,2020-03,16.0,98500.0,461.0,527.0,98469.0,98485.0,0.00016246128852109458,2020,3
ATLANTICO,2020-04-01,2020-04,2020-04,961.0,2020-04,1.0,2020-04,16.0,99461.0,462.0,543.0,99444.0,99460.0,0.00016086869093102755,2020,4
ATLANTICO,2020-05-01,2020-05,2020-05,1370.0,2020-05,1.0,2020-05,12.0,100831.0,463.0,555.0,100818.0,100830.0,0.00011901219875037192,2020,5
ATLANTICO,2020-06-01,2020-06,2020-06,1573.0,2020-06,6.0,2020-06,56.0,102404.0,469.0,611.0,102342.0,102398.0,0.0005468856813609641,2020,6
ATLANTICO,2020-07-01,2020-07,2020-07,1691.0,2020-07,6.0,2020-07,30.0,104095.0,475.0,641.0,104059.0,104089.0,0.0002882148930242389,2020,7
ATLANTICO,2020-08-01,2020-08,2020-08,1086.0,2020-08,1.0,2020-08,23.0,105181.0,476.0,664.0,105157.0,105180.0,0.0002186727514736642,2020,8
ATLANTICO,2020-09-01,2020-09,2020-09,1880.0,2020-09,9.0,2020-09,20.0,107061.0,485.0,684.0,107032.0,107052.0,0.00018682509434667265,2020,9
ATLANTICO,2020-10-01,2020-10,2020-10,1429.0,2020-10,14.0,2020-10,21.0,108490.0,499.0,705.0,108455.0,108476.0,0.00019359120911538035,2020,10
