Sucursal,Rango_Edad,Fechas,Year_Month,FCC_y_m,Count_CCont,FR_y_m,Count_Ret,FS_y_m,Count_Sin,CumSum_CCont,CumSum_Ret,CumSum_Sin,Pop_Actual,Pop_SinRetiros,Proporcion_Siniestros,Year,Month
TOLIMA,65-84,2021-07-01,2021-07,2021-07,93.0,,0.0,2021-07,14.0,9028.0,166.0,428.0,9014.0,9028.0,155.07310589277802,2021,7
TOLIMA,65-84,2021-08-01,2021-08,2021-08,36.0,,0.0,2021-08,14.0,9064.0,166.0,442.0,9050.0,9064.0,154.45719329214475,2021,8
TOLIMA,65-84,2021-09-01,2021-09,2021-09,93.0,2021-09,1.0,2021-09,9.0,9157.0,167.0,451.0,9147.0,9156.0,98.2961992136304,2021,9
TOLIMA,65-84,2021-10-01,2021-10,2021-10,32.0,,0.0,2021-10,6.0,9189.0,167.0,457.0,9183.0,9189.0,65.2954619653934,2021,10
TOLIMA,65-84,2021-11-01,2021-11,2021-11,23.0,,0.0,2021-11,7.0,9212.0,167.0,464.0,9205.0,9212.0,75.98784194528875,2021,11
TOLIMA,65-84,2021-12-01,2021-12,2021-12,33.0,,0.0,2021-12,7.0,9245.0,167.0,471.0,9238.0,9245.0,75.71660356949702,2021,12
TOLIMA,65-84,2022-01-01,2022-01,2022-01,89.0,2022-01,1.0,2022-01,11.0,9334.0,168.0,482.0,9322.0,9333.0,117.86135219114969,2022,1
TOLIMA,65-84,2022-02-01,2022-02,2022-02,53.0,2022-02,7.0,2022-02,10.0,9387.0,175.0,492.0,9370.0,9380.0,106.60980810234541,2022,2
TOLIMA,65-84,2022-03-01,2022-03,2022-03,3.0,2022-03,11.0,2022-03,9.0,9390.0,186.0,501.0,9370.0,9379.0,95.95905746881331,2022,3
TOLIMA,65-84,2022-04-01,2022-04,,0.0,,0.0,,0.0,9390.0,186.0,501.0,9390.0,9390.0,0.0,2022,4
TOLIMA,65-84,2022-05-01,2022-05,,0.0,,0.0,,0.0,9390.0,186.0,501.0,9390.0,9390.0,0.0,2022,5
TOLIMA,65-84,2022-06-01,2022-06,,0.0,,0.0,,0.0,9390.0,186.0,501.0,9390.0,9390.0,0.0,2022,6
TOLIMA,45-64,2015-01-01,2015-01,2015-01,246.0,2015-01,1.0,,0.0,246.0,1.0,0.0,245.0,245.0,0.0,2015,1
TOLIMA,45-64,2015-02-01,2015-02,2015-02,299.0,,0.0,,0.0,545.0,1.0,0.0,545.0,545.0,0.0,2015,2
TOLIMA,45-64,2015-03-01,2015-03,2015-03,316.0,2015-03,1.0,,0.0,861.0,2.0,0.0,860.0,860.0,0.0,2015,3
TOLIMA,45-64,2015-04-01,2015-04,2015-04,270.0,,0.0,,0.0,1131.0,2.0,0.0,1131.0,1131.0,0.0,2015,4
TOLIMA,45-64,2015-05-01,2015-05,2015-05,241.0,2015-05,1.0,,0.0,1372.0,3.0,0.0,1371.0,1371.0,0.0,2015,5
TOLIMA,45-64,2015-06-01,2015-06,2015-06,307.0,,0.0,,0.0,1679.0,3.0,0.0,1679.0,1679.0,0.0,2015,6
TOLIMA,45-64,2015-07-01,2015-07,2015-07,312.0,2015-07,3.0,,0.0,1991.0,6.0,0.0,1988.0,1988.0,0.0,2015,7
TOLIMA,45-64,2015-08-01,2015-08,2015-08,183.0,2015-08,2.0,2015-08,1.0,2174.0,8.0,1.0,2171.0,2172.0,46.04051565377532,2015,8
TOLIMA,45-64,2015-09-01,2015-09,2015-09,167.0,,0.0,,0.0,2341.0,8.0,1.0,2341.0,2341.0,0.0,2015,9
TOLIMA,45-64,2015-10-01,2015-10,2015-10,219.0,,0.0,,0.0,2560.0,8.0,1.0,2560.0,2560.0,0.0,2015,10
TOLIMA,45-64,2015-11-01,2015-11,2015-11,212.0,2015-11,2.0,2015-11,1.0,2772.0,10.0,2.0,2769.0,2770.0,36.101083032490976,2015,11
TOLIMA,45-64,2015-12-01,2015-12,2015-12,238.0,2015-12,3.0,2015-12,1.0,3010.0,13.0,3.0,3006.0,3007.0,33.25573661456601,2015,12
TOLIMA,45-64,2016-01-01,2016-01,2016-01,179.0,2016-01,2.0,,0.0,3189.0,15.0,3.0,3187.0,3187.0,0.0,2016,1
TOLIMA,45-64,2016-02-01,2016-02,2016-02,138.0,2016-02,2.0,,0.0,3327.0,17.0,3.0,3325.0,3325.0,0.0,2016,2
TOLIMA,45-64,2016-03-01,2016-03,2016-03,203.0,2016-03,3.0,2016-03,1.0,3530.0,20.0,4.0,3526.0,3527.0,28.35270768358378,2016,3
TOLIMA,45-64,2016-04-01,2016-04,2016-04,193.0,,0.0,,0.0,3723.0,20.0,4.0,3723.0,3723.0,0.0,2016,4
TOLIMA,45-64,2016-05-01,2016-05,2016-05,262.0,2016-05,4.0,,0.0,3985.0,24.0,4.0,3981.0,3981.0,0.0,2016,5
TOLIMA,45-64,2016-06-01,2016-06,2016-06,173.0,2016-06,5.0,,0.0,4158.0,29.0,4.0,4153.0,4153.0,0.0,2016,6
TOLIMA,45-64,2016-07-01,2016-07,2016-07,396.0,2016-07,4.0,2016-07,2.0,4554.0,33.0,6.0,4548.0,4550.0,43.956043956043956,2016,7
TOLIMA,45-64,2016-08-01,2016-08,2016-08,293.0,2016-08,1.0,2016-08,1.0,4847.0,34.0,7.0,4845.0,4846.0,20.63557573256294,2016,8
TOLIMA,45-64,2016-09-01,2016-09,2016-09,278.0,2016-09,1.0,,0.0,5125.0,35.0,7.0,5124.0,5124.0,0.0,2016,9
TOLIMA,45-64,2016-10-01,2016-10,2016-10,355.0,2016-10,2.0,2016-10,1.0,5480.0,37.0,8.0,5477.0,5478.0,18.254837531945967,2016,10
TOLIMA,45-64,2016-11-01,2016-11,2016-11,298.0,2016-11,5.0,2016-11,1.0,5778.0,42.0,9.0,5772.0,5773.0,17.322016282695305,2016,11
TOLIMA,45-64,2016-12-01,2016-12,2016-12,280.0,2016-12,8.0,2016-12,3.0,6058.0,50.0,12.0,6047.0,6050.0,49.586776859504134,2016,12
TOLIMA,45-64,2017-01-01,2017-01,2017-01,351.0,2017-01,2.0,2017-01,2.0,6409.0,52.0,14.0,6405.0,6407.0,31.215857655689092,2017,1
TOLIMA,45-64,2017-02-01,2017-02,2017-02,243.0,2017-02,3.0,2017-02,1.0,6652.0,55.0,15.0,6648.0,6649.0,15.039855617386072,2017,2
TOLIMA,45-64,2017-03-01,2017-03,2017-03,266.0,2017-03,3.0,2017-03,2.0,6918.0,58.0,17.0,6913.0,6915.0,28.922631959508315,2017,3
TOLIMA,45-64,2017-04-01,2017-04,2017-04,279.0,2017-04,2.0,2017-04,1.0,7197.0,60.0,18.0,7194.0,7195.0,13.89854065323141,2017,4
TOLIMA,45-64,2017-05-01,2017-05,2017-05,318.0,2017-05,4.0,,0.0,7515.0,64.0,18.0,7511.0,7511.0,0.0,2017,5
TOLIMA,45-64,2017-06-01,2017-06,2017-06,183.0,,0.0,2017-06,2.0,7698.0,64.0,20.0,7696.0,7698.0,25.98077422707197,2017,6
TOLIMA,45-64,2017-07-01,2017-07,2017-07,277.0,2017-07,1.0,2017-07,3.0,7975.0,65.0,23.0,7971.0,7974.0,37.62227238525207,2017,7
TOLIMA,45-64,2017-08-01,2017-08,2017-08,290.0,2017-08,3.0,2017-08,1.0,8265.0,68.0,24.0,8261.0,8262.0,12.103606874848705,2017,8
TOLIMA,45-64,2017-09-01,2017-09,2017-09,259.0,,0.0,2017-09,2.0,8524.0,68.0,26.0,8522.0,8524.0,23.46316283435007,2017,9
TOLIMA,45-64,2017-10-01,2017-10,2017-10,214.0,2017-10,4.0,2017-10,1.0,8738.0,72.0,27.0,8733.0,8734.0,11.44950767117014,2017,10
TOLIMA,45-64,2017-11-01,2017-11,2017-11,271.0,2017-11,1.0,2017-11,1.0,9009.0,73.0,28.0,9007.0,9008.0,11.101243339253998,2017,11
TOLIMA,45-64,2017-12-01,2017-12,2017-12,153.0,2017-12,3.0,2017-12,3.0,9162.0,76.0,31.0,9156.0,9159.0,32.754667540124466,2017,12
TOLIMA,45-64,2018-01-01,2018-01,2018-01,346.0,2018-01,4.0,2018-01,2.0,9508.0,80.0,33.0,9502.0,9504.0,21.04377104377104,2018,1
TOLIMA,45-64,2018-02-01,2018-02,2018-02,339.0,2018-02,5.0,2018-02,3.0,9847.0,85.0,36.0,9839.0,9842.0,30.481609428977848,2018,2
TOLIMA,45-64,2018-03-01,2018-03,2018-03,311.0,2018-03,4.0,,0.0,10158.0,89.0,36.0,10154.0,10154.0,0.0,2018,3
TOLIMA,45-64,2018-04-01,2018-04,2018-04,259.0,2018-04,4.0,2018-04,1.0,10417.0,93.0,37.0,10412.0,10413.0,9.603380389897243,2018,4
TOLIMA,45-64,2018-05-01,2018-05,2018-05,364.0,2018-05,8.0,2018-05,2.0,10781.0,101.0,39.0,10771.0,10773.0,18.5649308456326,2018,5
TOLIMA,45-64,2018-06-01,2018-06,2018-06,220.0,2018-06,2.0,2018-06,1.0,11001.0,103.0,40.0,10998.0,10999.0,9.091735612328394,2018,6
TOLIMA,45-64,2018-07-01,2018-07,2018-07,265.0,2018-07,1.0,2018-07,4.0,11266.0,104.0,44.0,11261.0,11265.0,35.50821127385708,2018,7
TOLIMA,45-64,2018-08-01,2018-08,2018-08,213.0,2018-08,2.0,2018-08,1.0,11479.0,106.0,45.0,11476.0,11477.0,8.713078330574191,2018,8
TOLIMA,45-64,2018-09-01,2018-09,2018-09,256.0,2018-09,2.0,2018-09,1.0,11735.0,108.0,46.0,11732.0,11733.0,8.522969402539845,2018,9
TOLIMA,45-64,2018-10-01,2018-10,2018-10,224.0,2018-10,3.0,2018-10,2.0,11959.0,111.0,48.0,11954.0,11956.0,16.72800267648043,2018,10
TOLIMA,45-64,2018-11-01,2018-11,2018-11,204.0,2018-11,1.0,2018-11,1.0,12163.0,112.0,49.0,12161.0,12162.0,8.2223318533136,2018,11
TOLIMA,45-64,2018-12-01,2018-12,2018-12,199.0,2018-12,3.0,,0.0,12362.0,115.0,49.0,12359.0,12359.0,0.0,2018,12
TOLIMA,45-64,2019-01-01,2019-01,2019-01,190.0,2019-01,2.0,2019-01,2.0,12552.0,117.0,51.0,12548.0,12550.0,15.936254980079681,2019,1
TOLIMA,45-64,2019-02-01,2019-02,2019-02,234.0,2019-02,6.0,2019-02,2.0,12786.0,123.0,53.0,12778.0,12780.0,15.649452269170578,2019,2
TOLIMA,45-64,2019-03-01,2019-03,2019-03,281.0,2019-03,2.0,2019-03,2.0,13067.0,125.0,55.0,13063.0,13065.0,15.308075009567547,2019,3
TOLIMA,45-64,2019-04-01,2019-04,2019-04,433.0,2019-04,1.0,2019-04,1.0,13500.0,126.0,56.0,13498.0,13499.0,7.407956144899622,2019,4
TOLIMA,45-64,2019-05-01,2019-05,2019-05,277.0,2019-05,7.0,2019-05,2.0,13777.0,133.0,58.0,13768.0,13770.0,14.524328249818446,2019,5
TOLIMA,45-64,2019-06-01,2019-06,2019-06,192.0,2019-06,4.0,2019-06,3.0,13969.0,137.0,61.0,13962.0,13965.0,21.482277121374867,2019,6
TOLIMA,45-64,2019-07-01,2019-07,2019-07,626.0,2019-07,5.0,,0.0,14595.0,142.0,61.0,14590.0,14590.0,0.0,2019,7
TOLIMA,45-64,2019-08-01,2019-08,2019-08,337.0,2019-08,1.0,2019-08,3.0,14932.0,143.0,64.0,14928.0,14931.0,20.092425155716295,2019,8
TOLIMA,45-64,2019-09-01,2019-09,2019-09,430.0,2019-09,1.0,2019-09,5.0,15362.0,144.0,69.0,15356.0,15361.0,32.54996419503939,2019,9
TOLIMA,45-64,2019-10-01,2019-10,2019-10,289.0,,0.0,2019-10,1.0,15651.0,144.0,70.0,15650.0,15651.0,6.389368091495751,2019,10
TOLIMA,45-64,2019-11-01,2019-11,2019-11,259.0,2019-11,3.0,2019-11,5.0,15910.0,147.0,75.0,15902.0,15907.0,31.432702583768155,2019,11
TOLIMA,45-64,2019-12-01,2019-12,2019-12,159.0,,0.0,2019-12,2.0,16069.0,147.0,77.0,16067.0,16069.0,12.446325222478064,2019,12
TOLIMA,45-64,2020-01-01,2020-01,2020-01,342.0,2020-01,3.0,2020-01,4.0,16411.0,150.0,81.0,16404.0,16408.0,24.378352023403217,2020,1
TOLIMA,45-64,2020-02-01,2020-02,2020-02,238.0,2020-02,5.0,2020-02,5.0,16649.0,155.0,86.0,16639.0,16644.0,30.04085556356645,2020,2
TOLIMA,45-64,2020-03-01,2020-03,2020-03,208.0,2020-03,1.0,,0.0,16857.0,156.0,86.0,16856.0,16856.0,0.0,2020,3
TOLIMA,45-64,2020-04-01,2020-04,2020-04,206.0,,0.0,2020-04,3.0,17063.0,156.0,89.0,17060.0,17063.0,17.58190236183555,2020,4
TOLIMA,45-64,2020-05-01,2020-05,2020-05,236.0,2020-05,1.0,2020-05,2.0,17299.0,157.0,91.0,17296.0,17298.0,11.562030292519365,2020,5
TOLIMA,45-64,2020-06-01,2020-06,2020-06,203.0,,0.0,2020-06,2.0,17502.0,157.0,93.0,17500.0,17502.0,11.427265455376528,2020,6
TOLIMA,45-64,2020-07-01,2020-07,2020-07,204.0,2020-07,1.0,2020-07,4.0,17706.0,158.0,97.0,17701.0,17705.0,22.592487997740754,2020,7
TOLIMA,45-64,2020-08-01,2020-08,2020-08,173.0,2020-08,1.0,2020-08,9.0,17879.0,159.0,106.0,17869.0,17878.0,50.341201476675245,2020,8
TOLIMA,45-64,2020-09-01,2020-09,2020-09,220.0,,0.0,2020-09,6.0,18099.0,159.0,112.0,18093.0,18099.0,33.15100281783524,2020,9
TOLIMA,45-64,2020-10-01,2020-10,2020-10,163.0,2020-10,5.0,2020-10,4.0,18262.0,164.0,116.0,18253.0,18257.0,21.90940461192967,2020,10
TOLIMA,45-64,2020-11-01,2020-11,2020-11,278.0,2020-11,4.0,2020-11,4.0,18540.0,168.0,120.0,18532.0,18536.0,21.579628830384117,2020,11
TOLIMA,45-64,2020-12-01,2020-12,2020-12,92.0,2020-12,1.0,2020-12,8.0,18632.0,169.0,128.0,18623.0,18631.0,42.93918737587891,2020,12
TOLIMA,45-64,2021-01-01,2021-01,2021-01,237.0,2021-01,7.0,2021-01,3.0,18869.0,176.0,131.0,18859.0,18862.0,15.904994168168805,2021,1
TOLIMA,45-64,2021-02-01,2021-02,2021-02,104.0,2021-02,8.0,2021-02,10.0,18973.0,184.0,141.0,18955.0,18965.0,52.72871078302136,2021,2
TOLIMA,45-64,2021-03-01,2021-03,2021-03,86.0,2021-03,1.0,2021-03,6.0,19059.0,185.0,147.0,19052.0,19058.0,31.4828418511911,2021,3
TOLIMA,45-64,2021-04-01,2021-04,2021-04,71.0,2021-04,1.0,2021-04,5.0,19130.0,186.0,152.0,19124.0,19129.0,26.138324010664437,2021,4
TOLIMA,45-64,2021-05-01,2021-05,2021-05,57.0,2021-05,4.0,2021-05,11.0,19187.0,190.0,163.0,19172.0,19183.0,57.34243861752593,2021,5
TOLIMA,45-64,2021-06-01,2021-06,2021-06,88.0,2021-06,1.0,2021-06,7.0,19275.0,191.0,170.0,19267.0,19274.0,36.31835633495901,2021,6
TOLIMA,45-64,2021-07-01,2021-07,2021-07,480.0,2021-07,3.0,2021-07,9.0,19755.0,194.0,179.0,19743.0,19752.0,45.56500607533414,2021,7
TOLIMA,45-64,2021-08-01,2021-08,2021-08,91.0,2021-08,1.0,2021-08,5.0,19846.0,195.0,184.0,19840.0,19845.0,25.195263290501387,2021,8
TOLIMA,45-64,2021-09-01,2021-09,2021-09,550.0,2021-09,2.0,2021-09,1.0,20396.0,197.0,185.0,20393.0,20394.0,4.903402961655389,2021,9
TOLIMA,45-64,2021-10-01,2021-10,2021-10,79.0,2021-10,2.0,2021-10,4.0,20475.0,199.0,189.0,20469.0,20473.0,19.53792800273531,2021,10
TOLIMA,45-64,2021-11-01,2021-11,2021-11,92.0,2021-11,1.0,2021-11,5.0,20567.0,200.0,194.0,20561.0,20566.0,24.311971214626084,2021,11
TOLIMA,45-64,2021-12-01,2021-12,2021-12,73.0,2021-12,2.0,2021-12,4.0,20640.0,202.0,198.0,20634.0,20638.0,19.381723035177828,2021,12
TOLIMA,45-64,2022-01-01,2022-01,2022-01,375.0,2022-01,3.0,2022-01,1.0,21015.0,205.0,199.0,21011.0,21012.0,4.759185227489054,2022,1
TOLIMA,45-64,2022-02-01,2022-02,2022-02,113.0,2022-02,4.0,2022-02,2.0,21128.0,209.0,201.0,21122.0,21124.0,9.467903806097329,2022,2
TOLIMA,45-64,2022-03-01,2022-03,2022-03,9.0,2022-03,5.0,2022-03,4.0,21137.0,214.0,205.0,21128.0,21132.0,18.92863903085368,2022,3
TOLIMA,45-64,2022-04-01,2022-04,,0.0,,0.0,,0.0,21137.0,214.0,205.0,21137.0,21137.0,0.0,2022,4
TOLIMA,45-64,2022-05-01,2022-05,,0.0,,0.0,,0.0,21137.0,214.0,205.0,21137.0,21137.0,0.0,2022,5
TOLIMA,45-64,2022-06-01,2022-06,,0.0,,0.0,,0.0,21137.0,214.0,205.0,21137.0,21137.0,0.0,2022,6
TOLIMA,5-14,2015-01-01,2015-01,2015-01,79.0,,0.0,,0.0,79.0,0.0,0.0,79.0,79.0,0.0,2015,1
TOLIMA,5-14,2015-02-01,2015-02,2015-02,103.0,,0.0,,0.0,182.0,0.0,0.0,182.0,182.0,0.0,2015,2
TOLIMA,5-14,2015-03-01,2015-03,2015-03,90.0,,0.0,,0.0,272.0,0.0,0.0,272.0,272.0,0.0,2015,3
TOLIMA,5-14,2015-04-01,2015-04,2015-04,75.0,,0.0,,0.0,347.0,0.0,0.0,347.0,347.0,0.0,2015,4
TOLIMA,5-14,2015-05-01,2015-05,2015-05,87.0,2015-05,1.0,,0.0,434.0,1.0,0.0,433.0,433.0,0.0,2015,5
TOLIMA,5-14,2015-06-01,2015-06,2015-06,81.0,,0.0,,0.0,515.0,1.0,0.0,515.0,515.0,0.0,2015,6
TOLIMA,5-14,2015-07-01,2015-07,2015-07,105.0,2015-07,1.0,,0.0,620.0,2.0,0.0,619.0,619.0,0.0,2015,7
TOLIMA,5-14,2015-08-01,2015-08,2015-08,74.0,,0.0,,0.0,694.0,2.0,0.0,694.0,694.0,0.0,2015,8
TOLIMA,5-14,2015-09-01,2015-09,2015-09,50.0,,0.0,,0.0,744.0,2.0,0.0,744.0,744.0,0.0,2015,9
TOLIMA,5-14,2015-10-01,2015-10,2015-10,93.0,,0.0,,0.0,837.0,2.0,0.0,837.0,837.0,0.0,2015,10
TOLIMA,5-14,2015-11-01,2015-11,2015-11,79.0,,0.0,,0.0,916.0,2.0,0.0,916.0,916.0,0.0,2015,11
TOLIMA,5-14,2015-12-01,2015-12,2015-12,67.0,,0.0,,0.0,983.0,2.0,0.0,983.0,983.0,0.0,2015,12
TOLIMA,5-14,2016-01-01,2016-01,2016-01,65.0,,0.0,,0.0,1048.0,2.0,0.0,1048.0,1048.0,0.0,2016,1
TOLIMA,5-14,2016-02-01,2016-02,2016-02,47.0,,0.0,,0.0,1095.0,2.0,0.0,1095.0,1095.0,0.0,2016,2
TOLIMA,5-14,2016-03-01,2016-03,2016-03,90.0,2016-03,1.0,,0.0,1185.0,3.0,0.0,1184.0,1184.0,0.0,2016,3
TOLIMA,5-14,2016-04-01,2016-04,2016-04,63.0,,0.0,,0.0,1248.0,3.0,0.0,1248.0,1248.0,0.0,2016,4
TOLIMA,5-14,2016-05-01,2016-05,2016-05,86.0,,0.0,,0.0,1334.0,3.0,0.0,1334.0,1334.0,0.0,2016,5
TOLIMA,5-14,2016-06-01,2016-06,2016-06,68.0,,0.0,,0.0,1402.0,3.0,0.0,1402.0,1402.0,0.0,2016,6
TOLIMA,5-14,2016-07-01,2016-07,2016-07,134.0,2016-07,1.0,,0.0,1536.0,4.0,0.0,1535.0,1535.0,0.0,2016,7
TOLIMA,5-14,2016-08-01,2016-08,2016-08,84.0,,0.0,,0.0,1620.0,4.0,0.0,1620.0,1620.0,0.0,2016,8
TOLIMA,5-14,2016-09-01,2016-09,2016-09,98.0,,0.0,,0.0,1718.0,4.0,0.0,1718.0,1718.0,0.0,2016,9
TOLIMA,5-14,2016-10-01,2016-10,2016-10,176.0,,0.0,,0.0,1894.0,4.0,0.0,1894.0,1894.0,0.0,2016,10
TOLIMA,5-14,2016-11-01,2016-11,2016-11,130.0,,0.0,,0.0,2024.0,4.0,0.0,2024.0,2024.0,0.0,2016,11
TOLIMA,5-14,2016-12-01,2016-12,2016-12,81.0,,0.0,,0.0,2105.0,4.0,0.0,2105.0,2105.0,0.0,2016,12
TOLIMA,5-14,2017-01-01,2017-01,2017-01,145.0,,0.0,,0.0,2250.0,4.0,0.0,2250.0,2250.0,0.0,2017,1
TOLIMA,5-14,2017-02-01,2017-02,2017-02,113.0,,0.0,,0.0,2363.0,4.0,0.0,2363.0,2363.0,0.0,2017,2
TOLIMA,5-14,2017-03-01,2017-03,2017-03,100.0,,0.0,,0.0,2463.0,4.0,0.0,2463.0,2463.0,0.0,2017,3
TOLIMA,5-14,2017-04-01,2017-04,2017-04,103.0,,0.0,,0.0,2566.0,4.0,0.0,2566.0,2566.0,0.0,2017,4
TOLIMA,5-14,2017-05-01,2017-05,2017-05,121.0,2017-05,1.0,,0.0,2687.0,5.0,0.0,2686.0,2686.0,0.0,2017,5
TOLIMA,5-14,2017-06-01,2017-06,2017-06,89.0,,0.0,,0.0,2776.0,5.0,0.0,2776.0,2776.0,0.0,2017,6
TOLIMA,5-14,2017-07-01,2017-07,2017-07,110.0,,0.0,,0.0,2886.0,5.0,0.0,2886.0,2886.0,0.0,2017,7
TOLIMA,5-14,2017-08-01,2017-08,2017-08,139.0,,0.0,,0.0,3025.0,5.0,0.0,3025.0,3025.0,0.0,2017,8
TOLIMA,5-14,2017-09-01,2017-09,2017-09,108.0,,0.0,,0.0,3133.0,5.0,0.0,3133.0,3133.0,0.0,2017,9
TOLIMA,5-14,2017-10-01,2017-10,2017-10,86.0,2017-10,2.0,,0.0,3219.0,7.0,0.0,3217.0,3217.0,0.0,2017,10
TOLIMA,5-14,2017-11-01,2017-11,2017-11,118.0,,0.0,,0.0,3337.0,7.0,0.0,3337.0,3337.0,0.0,2017,11
TOLIMA,5-14,2017-12-01,2017-12,2017-12,65.0,,0.0,,0.0,3402.0,7.0,0.0,3402.0,3402.0,0.0,2017,12
TOLIMA,5-14,2018-01-01,2018-01,2018-01,98.0,,0.0,,0.0,3500.0,7.0,0.0,3500.0,3500.0,0.0,2018,1
TOLIMA,5-14,2018-02-01,2018-02,2018-02,156.0,,0.0,,0.0,3656.0,7.0,0.0,3656.0,3656.0,0.0,2018,2
TOLIMA,5-14,2018-03-01,2018-03,2018-03,156.0,2018-03,1.0,,0.0,3812.0,8.0,0.0,3811.0,3811.0,0.0,2018,3
TOLIMA,5-14,2018-04-01,2018-04,2018-04,114.0,,0.0,,0.0,3926.0,8.0,0.0,3926.0,3926.0,0.0,2018,4
TOLIMA,5-14,2018-05-01,2018-05,2018-05,124.0,,0.0,,0.0,4050.0,8.0,0.0,4050.0,4050.0,0.0,2018,5
TOLIMA,5-14,2018-06-01,2018-06,2018-06,86.0,2018-06,1.0,,0.0,4136.0,9.0,0.0,4135.0,4135.0,0.0,2018,6
TOLIMA,5-14,2018-07-01,2018-07,2018-07,100.0,2018-07,1.0,,0.0,4236.0,10.0,0.0,4235.0,4235.0,0.0,2018,7
TOLIMA,5-14,2018-08-01,2018-08,2018-08,88.0,,0.0,,0.0,4324.0,10.0,0.0,4324.0,4324.0,0.0,2018,8
TOLIMA,5-14,2018-09-01,2018-09,2018-09,104.0,2018-09,1.0,,0.0,4428.0,11.0,0.0,4427.0,4427.0,0.0,2018,9
TOLIMA,5-14,2018-10-01,2018-10,2018-10,99.0,,0.0,,0.0,4527.0,11.0,0.0,4527.0,4527.0,0.0,2018,10
TOLIMA,5-14,2018-11-01,2018-11,2018-11,82.0,,0.0,,0.0,4609.0,11.0,0.0,4609.0,4609.0,0.0,2018,11
TOLIMA,5-14,2018-12-01,2018-12,2018-12,68.0,,0.0,,0.0,4677.0,11.0,0.0,4677.0,4677.0,0.0,2018,12
TOLIMA,5-14,2019-01-01,2019-01,2019-01,70.0,,0.0,,0.0,4747.0,11.0,0.0,4747.0,4747.0,0.0,2019,1
TOLIMA,5-14,2019-02-01,2019-02,2019-02,81.0,2019-02,2.0,,0.0,4828.0,13.0,0.0,4826.0,4826.0,0.0,2019,2
TOLIMA,5-14,2019-03-01,2019-03,2019-03,114.0,2019-03,5.0,,0.0,4942.0,18.0,0.0,4937.0,4937.0,0.0,2019,3
TOLIMA,5-14,2019-04-01,2019-04,2019-04,161.0,2019-04,1.0,,0.0,5103.0,19.0,0.0,5102.0,5102.0,0.0,2019,4
TOLIMA,5-14,2019-05-01,2019-05,2019-05,89.0,2019-05,1.0,,0.0,5192.0,20.0,0.0,5191.0,5191.0,0.0,2019,5
TOLIMA,5-14,2019-06-01,2019-06,2019-06,77.0,2019-06,2.0,,0.0,5269.0,22.0,0.0,5267.0,5267.0,0.0,2019,6
TOLIMA,5-14,2019-07-01,2019-07,2019-07,202.0,,0.0,,0.0,5471.0,22.0,0.0,5471.0,5471.0,0.0,2019,7
TOLIMA,5-14,2019-08-01,2019-08,2019-08,114.0,,0.0,,0.0,5585.0,22.0,0.0,5585.0,5585.0,0.0,2019,8
TOLIMA,5-14,2019-09-01,2019-09,2019-09,143.0,,0.0,,0.0,5728.0,22.0,0.0,5728.0,5728.0,0.0,2019,9
TOLIMA,5-14,2019-10-01,2019-10,2019-10,113.0,,0.0,,0.0,5841.0,22.0,0.0,5841.0,5841.0,0.0,2019,10
TOLIMA,5-14,2019-11-01,2019-11,2019-11,104.0,,0.0,,0.0,5945.0,22.0,0.0,5945.0,5945.0,0.0,2019,11
TOLIMA,5-14,2019-12-01,2019-12,2019-12,62.0,,0.0,,0.0,6007.0,22.0,0.0,6007.0,6007.0,0.0,2019,12
TOLIMA,5-14,2020-01-01,2020-01,2020-01,114.0,,0.0,,0.0,6121.0,22.0,0.0,6121.0,6121.0,0.0,2020,1
TOLIMA,5-14,2020-02-01,2020-02,2020-02,65.0,,0.0,2020-02,1.0,6186.0,22.0,1.0,6185.0,6186.0,16.16553507921112,2020,2
TOLIMA,5-14,2020-03-01,2020-03,2020-03,99.0,2020-03,1.0,,0.0,6285.0,23.0,1.0,6284.0,6284.0,0.0,2020,3
TOLIMA,5-14,2020-04-01,2020-04,2020-04,87.0,,0.0,,0.0,6372.0,23.0,1.0,6372.0,6372.0,0.0,2020,4
TOLIMA,5-14,2020-05-01,2020-05,2020-05,88.0,,0.0,,0.0,6460.0,23.0,1.0,6460.0,6460.0,0.0,2020,5
TOLIMA,5-14,2020-06-01,2020-06,2020-06,57.0,,0.0,,0.0,6517.0,23.0,1.0,6517.0,6517.0,0.0,2020,6
TOLIMA,5-14,2020-07-01,2020-07,2020-07,102.0,,0.0,,0.0,6619.0,23.0,1.0,6619.0,6619.0,0.0,2020,7
TOLIMA,5-14,2020-08-01,2020-08,2020-08,69.0,,0.0,,0.0,6688.0,23.0,1.0,6688.0,6688.0,0.0,2020,8
TOLIMA,5-14,2020-09-01,2020-09,2020-09,94.0,,0.0,,0.0,6782.0,23.0,1.0,6782.0,6782.0,0.0,2020,9
TOLIMA,5-14,2020-10-01,2020-10,2020-10,75.0,2020-10,1.0,2020-10,1.0,6857.0,24.0,2.0,6855.0,6856.0,14.585764294049007,2020,10
TOLIMA,5-14,2020-11-01,2020-11,2020-11,83.0,,0.0,,0.0,6940.0,24.0,2.0,6940.0,6940.0,0.0,2020,11
TOLIMA,5-14,2020-12-01,2020-12,2020-12,52.0,,0.0,,0.0,6992.0,24.0,2.0,6992.0,6992.0,0.0,2020,12
